INT_KEY,X,Y,INTERSECTION_NAME,COUNT_COLLISIONS,COUNT_RELATED_STREETS,AVG_PVMT_CONDITION,AVG_SPEEDLIMIT,SIGNAL_TYPE,TRAFFIC_CIRCLE_EXISTS,ARTERIAL_CLASSIFICATION,COUNT_STOPSIGNS,COUNT_YEILDSIGNS,LIGHTPOLE_COUNT,LIGHTPOLE_AVG_HEIGHT,INTERSECTION_SUBAREA
25979,-122.311921908,47.674768100,15TH AVE NE AND NE 63RD ST,13,4,39,22.5,NONE,False,2,1,0,1,45,NE
27684,-122.394218365,47.638833540,29TH AVE W AND W LYNN ST,0,4,83.75,20,NONE,False,0,0,0,1,50,MGNL-QA
36604,-122.299089409,47.719300554,27TH AVE NE AND NE 125TH ST,7,3,83.666666667,23.333333333,NONE,False,1,1,0,1,35,N
28313,-122.324679334,47.638246821,FRANKLIN AVE E AND E BOSTON ST,9,4,6,20,NONE,False,0,0,0,1,55,LKUN
35666,-122.370570571,47.725131781,12TH AVE NW AND NW 132ND ST,0,2,69,20,NONE,False,0,0,0,1,50,NW
32442,-122.29491699,47.568959541,RENTON AVE S AND S BRADFORD ST,0,3,66.666666667,20,NONE,False,0,0,0,1,50,SE
29455,-122.291084583,47.623639836,32ND AVE E AND E REPUBLICAN ST,0,4,58.5,22.5,NONE,False,3,2,0,1,50,CNTRL
38387,-122.268492685,47.501048158,BEACON AVE S AND S AVON E ST,4,2,65,25,NONE,False,3,1,0,1,55,SE
25121,-122.382130374,47.673097526,20TH AVE NW AND NW 61ST ST,4,4,54.5,22.5,NONE,False,3,2,0,1,40,BLRD
29177,-122.326253855,47.617736468,E HOWELL ST AND E OLIVE WAY,20,4,42,22.5,NONE,False,1,3,0,2,42.5,E
34622,-122.261808349,47.543144439,57TH AVE S AND S WARSAW ST,0,3,16.666666667,20,NONE,False,0,0,0,1,45,SE
37080,-122.396930054,47.690568801,31ST AVE NW AND NW 85TH ST,6,4,70.5,22.5,NONE,False,2,2,0,1,55,BLRD
25092,-122.402261885,47.66483421,GILMAN AVE W AND DEAD END,0,1,0,20,NONE,False,0,0,0,0,0,MGNL-QA
25281,-122.362932863,47.670883296,5TH AVE NW AND NW 58TH ST,0,3,75.333333333,20,NONE,False,0,0,0,1,47,BLRD-NW
27991,-122.353500441,47.640290479,LORENTZ PL N AND MCGRAW PL,1,3,46.666666667,20,NONE,False,0,0,0,0,0,MGNL-QA
32417,-122.295959912,47.573534646,CLAREMONT AVE S AND S BYRON ST,2,4,37,20,NONE,False,0,0,0,1,60,SE
27257,-122.327904194,47.653692509,1ST AVE NE AND NE PACIFIC ST,1,2,84,22.5,NONE,False,1,1,0,1,50,LKUN
27869,-122.371546821,47.645029153,11TH AVE W AND W ARMOUR ST,0,4,15,20,NONE,True,0,0,0,1,47,MGNL-QA
26211,-122.282149462,47.669458686,43RD AVE NE AND NE 56TH ST,0,4,43,20,NONE,False,0,0,0,1,45,NE
32516,-122.308899451,47.574048191,BEACON AVE S AND S HORTON ST,1,4,28,22.5,NONE,False,2,2,0,2,45,GRDWM
36641,-122.293113484,47.712891592,33RD AVE NE AND NE 117TH ST,0,2,75,20,NONE,False,0,0,0,1,50,N
34373,-122.309717968,47.546607844,18TH AVE S AND CORGIAT DR S,0,3,0,20,NONE,False,0,0,0,0,0,GRDWM
26123,-122.274604675,47.669951089,ANN ARBOR AVE NE AND PURDUE AVE NE,0,4,46.5,20,NONE,False,0,0,0,1,19,NE
23993,-122.393013597,47.682395905,28TH AVE NW AND NW 74TH ST,0,3,91.333333333,20,NONE,False,0,0,0,1,47,BLRD
29557,-122.340032897,47.613062595,4TH AVE AND VIRGINIA ST,38,4,86.25,25,CITY,False,1,0,0,2,0,DWNTN
32259,-122.321331742,47.568957549,9TH AVE S AND S BRADFORD ST,0,3,38.666666667,20,NONE,False,0,0,0,1,60,GRDWM
34627,-122.267165833,47.540689445,52ND AVE S AND S WILLOW ST,7,4,65.25,20,NONE,False,0,0,0,1,50,SE
29019,-122.320924261,47.623128921,BROADWAY E AND E REPUBLICAN ST,20,4,55.5,22.5,CITY,False,2,0,0,4,30,E
25130,-122.384741667,47.671639791,22ND AVE NW AND NW 59TH ST,11,4,52.5,20,NONE,False,0,0,0,1,45,BLRD
31683,-122.405495684,47.573942,57TH AVE SW AND FRATER AVE SW,0,3,46.666666667,20,NONE,False,0,0,0,0,0,SW
164473,-122.336635691,47.519568113,2ND AVE SW AND DEAD END,0,1,70,30,NONE,False,0,0,0,0,0,DLRD
24326,-122.344577971,47.681143377,AURORA AVE N AND WEST GREEN LAKE DR N,5,3,10.333333333,28.333333333,NONE,False,1,1,0,1,33,NW
31090,-122.381324121,47.577448793,39TH AVE SW AND SW STEVENS N ST,0,2,47,20,NONE,False,0,0,0,1,50,SW
25157,-122.380052219,47.66725224,TALLMAN AVE NW AND NW CENTRAL PL,1,3,74.666666667,20,NONE,False,0,0,0,1,55,BLRD
25948,-122.299552178,47.666384073,26TH AVE NE AND NE BLAKELEY ST,1,3,53.333333333,23.333333333,NONE,False,3,1,0,1,55,NE
31105,-122.390289666,47.590278287,46TH AVE SW AND SUNSET AVE SW,0,3,13.333333333,20,NONE,False,0,0,0,0,0,SW
31595,-122.306882367,47.580990165,20TH AVE S AND S BAYVIEW W ST,1,1,72,20,NONE,False,0,0,0,1,50,GRDWM
32757,-122.399432832,47.554792748,BEACH DR SW AND SW CANADA DR,1,3,49.666666667,23.333333333,NONE,False,2,1,0,1,50,SW
36803,-122.283113191,47.717375490,42ND AVE NE AND NE 123RD ST,0,3,14,20,NONE,False,0,0,0,1,45,N
38061,-122.395578248,47.515276171,51ST AVE SW AND SW 98TH ST,0,3,45.666666667,20,NONE,False,0,0,0,1,45,SW
25721,-122.32079506,47.672229196,NE 60TH ST AND DEAD END 1,0,1,0,20,NONE,False,0,0,0,1,60,NE
32299,-122.312690822,47.56532392,16TH AVE S AND S NEVADA ST,0,3,66.666666667,20,NONE,False,0,0,0,1,50,GRDWM
25775,-122.320688022,47.667128729,7TH AVE NE AND NE 53RD ST,0,4,66.75,20,NONE,False,0,0,0,1,55,NE
30139,-122.310160546,47.614106163,17TH AVE AND E PIKE ST,1,3,38,20,NONE,False,0,0,0,1,40,CNTRL
37384,-122.352755234,47.704351125,DAYTON AVE N AND N 104TH ST,3,4,82.5,20,NONE,True,0,0,0,2,45,NW
37149,-122.36603466,47.697864835,8TH AVE NW AND NW 95TH ST,18,4,78,22.5,NONE,False,3,2,0,1,75,BLRD
37778,-122.305716582,47.690295562,21ST AVE NE AND NE 85TH ST,1,3,51,20,NONE,False,0,0,0,0,0,NE
32640,-122.281941602,47.573325647,LAKEWOOD AVE S AND S HORTON ST,0,4,20,20,NONE,False,0,4,0,1,28,SE
34384,-122.306610812,47.542943424,URSULA PL S AND DEAD END S,0,1,36,20,NONE,False,0,0,0,1,65,GRDWM
25285,-122.357717894,47.671646906,1ST AVE NW AND NW 59TH ST,0,3,50.666666667,20,NONE,False,0,0,0,1,45,NW
24338,-122.353257902,47.679655617,FRANCIS AVE N AND N 70TH ST,0,3,72.333333333,20,NONE,False,0,0,0,1,47,NW
36910,-122.38755973,47.699721145,24TH AVE NW AND NW 97TH ST,0,3,27.333333333,23.333333333,NONE,False,3,1,0,2,19,BLRD
38072,-122.388743268,47.510670345,44TH AVE SW AND MARINE VIEW DR SW,0,3,37.333333333,23.333333333,NONE,False,3,1,0,0,0,SW
24091,-122.360463862,47.680729911,3RD AVE NW AND NW 72ND ST,5,4,77.5,22.5,NONE,False,3,2,0,1,85,NW
36386,-122.355508376,47.712344571,GREENWOOD AVE N AND N 115TH ST,4,4,82.75,25,NONE,False,1,2,0,2,52.5,NW
26193,-122.290233639,47.672147531,35TH AVE NE AND NE 60TH ST,11,4,66,22.5,NONE,False,2,2,0,1,50,NE
37231,-122.370064771,47.697668501,11TH AVE NW AND HOLMAN RD NW,3,3,81.333333333,26.666666667,NONE,False,1,1,0,1,40,BLRD
35035,-122.352826773,47.52284947,14TH AVE SW AND SW HENDERSON ST,3,4,44,22.5,NONE,False,2,2,0,1,50,DLRD
29032,-122.312644307,47.621946505,15TH AVE E AND E HARRISON S ST,5,2,18,25,NONE,False,2,1,0,2,52.5,E
31515,-122.303871716,47.588399623,22ND AVE S AND S MASSACHUSETTS ST,6,4,79.75,22.5,NONE,False,3,2,0,1,33,SE
33815,-122.379288377,47.534901453,37TH AVE SW AND SW AUSTIN ST,3,4,40.5,20,NONE,False,0,0,0,1,55,SW
165994,-122.396407204,47.555267117,50TH AVE SW AND SW BRUCE ST,0,3,12.333333333,20,NONE,False,0,0,0,0,0,SW
38379,-122.259635754,47.495989372,59TH AVE S AND BEACON AVE S,11,3,21.666666667,21.666666667,NONE,False,3,1,0,0,0,SE
36790,-122.276115658,47.706037597,EXETER AVE NE AND LAKESIDE AVE NE,0,3,72.333333333,20,NONE,False,0,0,0,1,47,N
33362,-122.313472883,47.553442675,15TH AVE S AND S LUCILE ST,36,4,68.5,23.75,CITY,False,2,0,0,4,46.25,GRDWM
25443,-122.366187518,47.665037482,8TH AVE NW AND NW 50TH ST,17,4,60,22.5,NONE,False,2,2,0,1,55,BLRD
32139,-122.368114154,47.566167221,28TH AVE SW AND SW ADAMS ST,1,3,1.666666667,20,NONE,False,0,0,0,2,48.5,DLRD
29001,-122.323583069,47.625118021,BOYLSTON AVE E AND E ROY W ST,3,1,55,20,NONE,False,2,1,0,1,50,E
26576,-122.389758686,47.650315533,26TH AVE W AND W BERTONA ST,2,3,56.666666667,20,NONE,False,0,0,0,1,45,MGNL-QA
28615,-122.360621601,47.625797033,3RD AVE W AND W ROY ST,6,4,50.25,22.5,NONE,False,3,2,0,1,60,MGNL-QA
492186,-122.324486284,47.720020997,I5 SB AND 130TH ST ON RP,0,3,0,50,NONE,False,5,0,0,0,0,NW
36241,-122.364627699,47.712161997,NW 114TH PL AND DEAD END,0,1,69,20,NONE,False,0,0,0,0,0,NW
486565,-122.2819884,47.538888412,M L KING JR ER WAY S AND S MYRTLE ST,80,2,76,20,CITY,False,1,0,0,1,33,SE
350528,-122.331955478,47.565871608,2ND AVE S AND DIAGONAL AVE S,0,3,66.666666667,20,NONE,False,0,0,0,0,0,GRDWM
340281,-122.286437126,47.731434526,WESTWOOD PL NE AND DEAD END 1,0,1,0,20,NONE,False,0,0,0,0,0,N
30527,-122.328946445,47.601785569,4TH AVE AND 4TH AVE S,16,2,87,25,NONE,False,1,0,0,6,0,DWNTN
337951,-122.295374979,47.545282405,S EDDY ST AND DEAD END 1,0,1,0,20,NONE,False,0,0,0,0,0,GRDWM
27648,-122.391632145,47.642311537,27TH AVE W AND W HALLADAY ST,2,4,61,20,NONE,False,0,0,0,1,47,MGNL-QA
31785,-122.407821801,47.566844177,58TH PL SW AND DEAD END,0,1,56,20,NONE,False,0,0,0,0,0,SW
37748,-122.309492653,47.693960111,17TH AVE NE AND NE 90TH ST,1,4,94,20,NONE,True,0,0,0,1,47,N
34497,-122.276493405,47.533387366,45TH AVE S AND S HOLDEN ST,1,3,9,20,NONE,False,0,0,0,1,45,SE
24638,-122.297346257,47.685768859,28TH AVE NE AND DEAD END 1,0,1,28,20,NONE,False,0,0,0,1,50,NE
30028,-122.302744296,47.611589436,23RD AVE AND E SPRING ST,15,3,63.333333333,23.333333333,NONE,False,1,1,0,1,35,CNTRL
25554,-122.333737251,47.662865806,MERIDIAN AVE N AND N 47TH ST,1,3,42.666666667,23.333333333,NONE,False,3,1,0,1,45,LKUN
28408,-122.305522087,47.641001817,20TH AVE E AND E CALHOUN ST,0,4,80,20,NONE,False,0,0,0,1,45,NE
26325,-122.265917872,47.666229336,NE AMBLESIDE RD AND NE PENRITH RD,0,3,67.333333333,20,NONE,False,0,0,0,1,20,NE
32153,-122.336788114,47.575576169,COLORADO AVE S AND S HANFORD ST,2,4,63,22.5,NONE,False,3,3,0,0,0,GRDWM
32867,-122.396383191,47.555674916,50TH AVE SW AND SW DAWSON ST,0,3,44,20,NONE,False,0,0,0,1,50,SW
36136,-122.30592937,47.724781657,22ND AVE NE AND NE 133RD ST,0,3,60,20,NONE,False,0,0,0,0,0,N
37840,-122.273189109,47.691859595,NE 87TH ST AND DEAD END 2,0,1,69,20,NONE,False,0,0,0,1,14,NE
25227,-122.390144946,47.668668411,26TH AVE NW AND NW MARKET ST,9,4,46.25,22.5,NONE,False,2,1,0,2,30,BLRD
38262,-122.258306166,47.50435917,60TH AVE S AND S HAZEL ST,0,3,75.333333333,20,NONE,False,0,0,0,1,45,SE
29257,-122.297025511,47.622265022,27TH AVE E AND E ARTHUR PL,1,3,57,20,NONE,False,0,0,0,1,45,CNTRL
36467,-122.322043405,47.713292079,7TH AVE NE AND DEAD END 2,0,1,76,20,NONE,False,0,0,0,0,0,N-NW
31465,-122.301657507,47.580995532,24TH AVE S AND S BAYVIEW ST,0,3,79.333333333,20,NONE,False,0,0,0,1,55,GRDWM
33767,-122.385785038,47.542078813,42ND AVE SW AND HEIGHTS AVE SW,0,2,64,20,NONE,False,0,0,0,1,40,SW
24641,-122.292682276,47.684857382,33RD AVE NE AND NE 77TH ST,2,4,93.5,20,NONE,False,0,0,0,1,50,NE
24363,-122.354353218,47.67602257,PHINNEY AVE N AND N 65TH ST,17,4,58,25,CITY,False,2,0,0,3,41.666666667,NW
28897,-122.35538454,47.626373871,1ST AVE N AND VALLEY UPPER ST,4,1,0,20,NONE,False,0,0,0,1,45,MGNL-QA
30410,-122.316781894,47.601693368,12TH AVE AND E YESLER WAY,116,3,69,25,CITY,False,2,0,0,3,40,CNTRL
28414,-122.311228489,47.641031383,E CALHOUN ST AND DEAD END,0,1,74,20,NONE,False,0,0,0,0,0,NE
35676,-122.37173507,47.721511535,12TH AVE NW AND NW 127TH ST,0,3,69,20,NONE,False,0,0,0,1,47,NW
28028,-122.342282964,47.633420202,DEXTER AVE N AND GARFIELD N ST,5,2,76,25,NONE,False,2,1,0,1,50,MGNL-QA
24007,-122.392997197,47.680257596,28TH AVE NW AND NW 71ST ST,0,3,25,20,NONE,False,0,0,0,1,60,BLRD
25787,-122.319541872,47.664950457,8TH AVE NE AND NE 50TH ST,18,3,52.333333333,23.333333333,NONE,False,1,1,0,2,33,NE
35080,-122.319746433,47.529790106,DALLAS AVE S AND S SOUTHERN ST,7,4,44.75,20,NONE,False,0,0,0,0,0,GRDWM
33073,-122.316095473,47.558666242,13TH AVE S AND S FERDINAND ST,2,3,78.333333333,20,NONE,False,0,0,0,1,50,GRDWM
30274,-122.284717389,47.611781259,38TH AVE AND NEWPORT WAY,0,2,0,20,NONE,False,0,0,0,0,0,CNTRL
27021,-122.345963706,47.652745001,BRIDGE WAY N AND N 38TH ST,18,4,84,26.25,STATE,False,2,3,0,0,0,LKUN
29181,-122.32556152,47.617739499,SUMMIT AVE AND E HOWELL W ST,4,1,22,20,NONE,False,0,0,0,2,50,E
24357,-122.346295511,47.676874953,AURORA AVE N AND N 66TH ST,1,3,10.333333333,35,NONE,False,1,0,0,0,0,NW
36010,-122.297874164,47.730162465,28TH AVE NE AND NE 140TH ST,0,4,76,20,NONE,False,0,0,0,1,50,N
26246,-122.286541281,47.663451139,39TH AVE NE AND NE 48TH ST,0,3,29.333333333,20,NONE,False,0,0,0,1,30,NE
37635,-122.298810784,47.698427657,27TH AVE NE AND NE 96TH ST,0,4,72.5,20,NONE,False,0,0,0,1,50,N
34436,-122.278073081,47.539782730,44TH AVE S AND S FRONTENAC ST,3,4,72.5,20,NONE,False,0,0,0,1,45,SE
37694,-122.304285823,47.702998877,23RD AVE NE AND NE 103RD ST,0,4,70.75,20,NONE,False,0,0,0,1,47,N
27236,-122.333821553,47.655613796,MERIDIAN AVE N AND N 40TH ST,4,4,57.25,22.5,NONE,False,2,2,0,1,50,LKUN
35748,-122.345037044,47.72867768,AURORA AVE N AND N 137TH ST,28,4,30.25,27.5,NONE,False,1,2,0,2,47.5,NW
33713,-122.265864299,47.551120893,WILSON AVE S AND S ORCAS ST,8,4,47,25,NONE,False,2,4,0,1,55,SE
29208,-122.299033613,47.629494065,26TH AVE E AND E PROSPECT ST,0,2,0,20,NONE,False,0,0,0,1,50,E
30426,-122.319638583,47.599184048,10TH AVE S AND S JACKSON ST,30,4,66.5,22.5,NONE,False,1,0,0,0,0,CNTRL
490881,-122.273830946,47.499596272,I5 NB AND M L KING JR WY S OFF RP,0,2,0,60,NONE,False,5,0,0,0,0,
35377,-122.291270927,47.519153971,AIRPORT WAY S AND CITY LIMITS C,0,1,83,35,NONE,False,1,0,0,0,0,GRDWM
583441,-122.262189122,47.504891521,S HAZEL ST AND DEAD END 4,0,1,0,20,NONE,False,0,0,0,0,0,SE
491946,-122.318803504,47.682137464,NE LAKE CITY WY OFF RP AND SR522,0,2,0,30,NONE,False,1,0,0,0,0,NE
25767,-122.320103779,47.668595171,8TH AVE NE AND NE 55TH W ST,2,1,86,20,NONE,False,0,0,0,1,50,NE
38229,-122.257072648,47.509701752,61ST AVE S AND S RYAN ST,1,3,90.333333333,20,NONE,False,0,0,0,1,50,SE
28211,-122.319004257,47.642212165,FEDERAL AVE E AND DEAD END,0,1,27,20,NONE,False,0,0,0,0,0,E
27734,-122.397167807,47.635172440,31ST AVE W AND W BLAINE ST,0,2,47.5,20,NONE,False,0,0,0,1,19,MGNL-QA
35681,-122.372489048,47.721217389,BLAKELY PL NW AND NW BLAKELY S CT,0,1,89,20,NONE,False,0,0,0,0,0,NW
29994,-122.296155571,47.61645464,M L KING JR WAY AND E OLIVE ST,10,4,63.5,22.5,NONE,False,3,2,0,1,50,CNTRL
37793,-122.27863534,47.702925522,NE 103RD ST AND DEAD END 6,0,1,52,20,NONE,False,0,0,0,1,47,NE
28510,-122.284856297,47.639557827,38TH AVE E AND 38TH PL E,0,3,87.666666667,20,NONE,False,0,0,0,1,35,E
27279,-122.333148009,47.648028199,N 34TH ST AND N PACIFIC ST,1,2,48.5,25,NONE,False,1,0,0,1,50,LKUN
35218,-122.277043958,47.529566338,44TH PL S AND S ROSE ST,1,3,0,20,NONE,False,0,0,0,1,40,SE
34958,-122.373443306,47.517448824,31ST PL SW AND SW ROXBURY ST,1,3,68.666666667,23.333333333,NONE,False,1,1,0,1,35,SW
29982,-122.294837222,47.617615241,29TH AVE AND E HOWELL ST,7,4,46.5,20,NONE,False,0,0,0,1,47,CNTRL
167623,-122.296081485,47.538957783,BEACON ER AVE S AND S MYRTLE ST,18,2,65,25,CITY,False,1,0,0,1,50,GRDWM
37766,-122.30275303,47.693002469,RAVENNA AVE NE AND NE 89TH ST,2,3,60.333333333,23.333333333,NONE,False,1,1,0,1,50,NE
25488,-122.337004615,47.670727246,MCKINLEY PL N AND WALLINGFORD AVE N,0,3,74,20,NONE,False,0,0,0,1,50,LKUN-NW
37944,-122.285330376,47.690908807,40TH AVE NE AND NE 86TH ST,3,4,80.25,20,NONE,True,0,0,0,1,47,NE
33302,-122.299677374,47.552927681,26TH AVE S AND S BRANDON CT,0,2,79.5,20,NONE,False,0,0,0,1,35,GRDWM
27138,-122.315572182,47.656012208,12TH AVE NE AND NE CAMPUS EB PY,3,1,0,20,NONE,False,2,0,0,0,0,NE
36365,-122.354219603,47.717783667,PHINNEY AVE N AND N 122ND ST,1,4,46.75,20,NONE,True,0,0,0,1,45,NW
36171,-122.283490218,47.728430888,42ND AVE NE AND 42ND PL NE,0,3,21,20,NONE,False,0,0,0,0,0,N
26769,-122.37040936,47.648479563,10TH AVE W AND W ETRURIA ST,0,3,28.666666667,20,NONE,False,0,0,0,1,50,MGNL-QA
32336,-122.329991403,47.573698631,3RD AVE S AND S HINDS ST,2,2,40.5,20,NONE,False,0,0,0,2,52.5,GRDWM
27158,-122.321240941,47.649787514,FRANKLIN AVE E AND E MARTIN ST,1,3,24.333333333,20,NONE,False,0,1,0,1,50,NE
28595,-122.365736546,47.628747609,WILLARD AVE W AND W PROSPECT ST,0,3,8,20,NONE,False,0,0,0,1,19,MGNL-QA
34997,-122.353938099,47.530096615,15TH AVE SW AND SW ELMGROVE ST,2,3,94,20,NONE,False,0,0,0,1,35,DLRD
34291,-122.302338936,47.545358573,24TH AVE S AND S EDDY ST,11,4,78.5,20,NONE,False,0,0,0,1,50,GRDWM
28503,-122.28282888,47.640732242,39TH AVE E AND E MCGILVRA ST,0,3,9.333333333,20,NONE,False,0,0,0,1,45,E
23825,-122.40212473,47.680942968,35TH AVE NW AND NW 72ND ST,0,2,69,20,NONE,False,0,0,0,1,19,BLRD
37869,-122.29079325,47.703049441,35TH AVE NE AND NE 103RD ST,1,3,57,23.333333333,NONE,False,2,1,0,0,0,N
36278,-122.371657911,47.717310355,12TH AVE NW AND NW 121ST ST,0,3,70.333333333,20,NONE,False,0,0,0,0,0,NW
33544,-122.278148066,47.546744670,44TH AVE S AND S BATEMAN ST,2,4,51.75,20,NONE,False,0,0,0,1,50,SE
26746,-122.369263285,47.652256776,W EMERSON ST AND W RUFFNER ST,0,3,0,20,NONE,False,0,0,0,1,55,MGNL-QA
31832,-122.380314947,47.573144923,38TH AVE SW AND SW HINDS ST,10,4,62.25,20,NONE,False,0,0,0,1,47,SW
28215,-122.313520098,47.641048442,14TH AVE E AND BOYER AVE E,0,3,56,23.333333333,NONE,False,3,1,0,1,60,NE
37951,-122.288076374,47.690194145,38TH AVE NE AND NE 85TH W ST,1,1,82,20,NONE,False,3,1,0,1,55,NE
27605,-122.386574042,47.639140090,W LYNN ST AND DEAD END 1,0,1,8,20,NONE,False,0,0,0,1,40,MGNL-QA
26589,-122.395268866,47.648642154,30 UPPER AVE W AND W DRAVUS ST,0,1,67,25,NONE,False,2,0,0,1,40,MGNL-QA
30857,-122.285619691,47.579874784,MOUNT CLAIRE DR S AND SHORELAND DR S,0,3,20.666666667,20,NONE,False,0,0,0,0,0,SE
38002,-122.385764029,47.510064839,42ND AVE SW AND SW 104TH ST,1,4,86,20,NONE,True,0,0,0,1,50,SW
27962,-122.372782343,47.634740612,12TH AVE W AND W BLAINE ST,0,2,28.5,20,NONE,False,0,0,0,1,47,MGNL-QA
34823,-122.38898862,47.519088347,SW FLETCHER ST AND DEAD END,0,1,100,20,NONE,False,0,0,0,1,45,SW
24805,-122.301674247,47.675773968,24TH AVE NE AND NE 65TH ST,11,3,76,23.333333333,NONE,False,2,1,0,1,55,NE
32089,-122.372229058,47.572855642,31ST AVE SW AND SW HINDS ST,0,2,0,20,NONE,False,0,0,0,1,35,SW
30546,-122.325071327,47.594995943,MAYNARD AVE S AND S CHARLES ST,40,4,8,22.5,NONE,False,1,2,0,2,47.5,GRDWM
38393,-122.264949915,47.499975413,LUTHER AVE S AND S AUGUSTA ST,1,3,0,20,NONE,False,0,0,0,1,50,SE
27255,-122.326849764,47.653669754,2ND AVE NE AND NE NORTHLAKE WAY,1,4,45.5,22.5,NONE,False,2,1,0,0,0,LKUN
31638,-122.30670656,47.577855157,20TH AVE S AND S FOREST ST,0,4,74.25,20,NONE,True,0,0,0,1,50,GRDWM
36094,-122.309984726,47.728450010,17TH AVE NE AND NE 137TH ST,5,4,61.25,20,NONE,True,0,0,0,1,47,N
30184,-122.303783642,47.606877035,22ND AVE AND E JAMES S ST,2,2,21,20,NONE,False,0,0,0,1,50,CNTRL
33634,-122.290340711,47.548869088,33RD AVE S AND DEAD END 3,0,1,73,20,NONE,False,0,0,0,0,0,GRDWM
27690,-122.396863291,47.637738411,31ST AVE W AND W CROCKETT ST,0,4,60,20,NONE,False,0,0,0,0,0,MGNL-QA
34206,-122.322799849,47.533378183,8TH AVE S AND S PORTLAND ST,1,2,50,20,NONE,False,0,0,0,1,40,GRDWM
31237,-122.312709403,47.586999526,16TH AVE S AND S GRAND W ST,0,1,13,20,NONE,False,0,0,0,1,30,GRDWM
30467,-122.315987455,47.589988426,13TH AVE S AND S ATLANTIC ST,2,4,24.5,20,NONE,False,0,0,0,1,50,GRDWM
27623,-122.392907251,47.646833786,28TH AVE W AND W BARRETT ST,0,4,77.75,22.5,NONE,False,3,2,0,1,50,MGNL-QA
31954,-122.393416988,47.572081622,48TH AVE SW AND SW SPOKANE ST,14,4,82.75,20,NONE,False,0,0,0,1,50,SW
27863,-122.37356229,47.646644760,13TH AVE W AND W BARRETT ST,1,4,63.75,20,NONE,False,0,0,0,0,0,MGNL-QA
31209,-122.335122522,47.583979389,UTAH AVE S AND S WALKER ST,0,2,43,20,NONE,False,0,0,0,0,0,GRDWM
24543,-122.328307091,47.685045336,1ST AVE NE AND NE 77TH ST,5,3,77.666666667,23.333333333,NONE,False,3,2,0,1,50,NW
29988,-122.302597225,47.617107473,23RD AVE AND E OLIVE N ST,21,2,95,25,CITY,False,1,0,0,1,35,CNTRL
36801,-122.285299432,47.71735913,40TH AVE NE AND NE 123RD ST,0,4,88,20,NONE,False,0,0,2,1,50,N
32717,-122.290980957,47.56282946,33RD AVE S AND S OREGON E ST,1,1,83,20,NONE,False,0,0,0,0,0,SE
32664,-122.28169501,47.570671536,41ST AVE S AND S COURT ST,0,2,70.5,20,NONE,False,0,0,0,1,28,SE
31843,-122.384619037,47.571242880,41ST AVE SW AND SW MANNING ST,2,4,70.25,20,NONE,False,0,0,0,1,47,SW
33674,-122.265835966,47.555555789,54TH AVE S AND S FARRAR ST,0,3,72.666666667,20,NONE,False,0,0,0,1,45,SE
24317,-122.352582144,47.682557322,DAYTON AVE N AND N 74TH ST,1,4,63.5,20,NONE,True,0,0,0,1,50,NW
25124,-122.387587121,47.672373985,24TH AVE NW AND NW 60TH ST,5,4,24.5,22.5,NONE,False,2,2,0,2,50,BLRD
32166,-122.343497463,47.571406299,ALASKAN WY VI SB WSB WB OFF RP AND WEST SEATTLE BR WB,2,2,0,45,NONE,False,1,0,0,1,999,GRDWM
33461,-122.270908394,47.554854732,50TH AVE S AND S DAWSON ST,0,4,65.5,20,NONE,True,0,0,0,1,50,SE
38162,-122.27543002,47.506929145,S RYAN WAY AND CITY LIMITS,0,1,0,20,NONE,False,0,0,0,1,50,SE
32911,-122.392484141,47.548562968,47TH AVE SW AND SW RAYMOND ST,0,4,10.25,20,NONE,False,0,0,0,1,50,SW
23998,-122.398397672,47.682352003,32ND AVE NW AND NW 74TH ST,2,4,67.25,22.5,NONE,False,3,2,0,1,50,BLRD
32233,-122.316123128,47.574248912,13TH AVE S AND S HORTON ST,0,2,76.5,20,NONE,False,0,0,0,0,0,GRDWM
24267,-122.355301467,47.689837266,GREENWOOD AVE N AND N 84TH ST,14,4,69.25,22.5,NONE,False,2,2,0,3,36.666666667,NW
27103,-122.315558681,47.65686219,12TH AVE NE AND NE 41ST ST,5,4,74.75,20,NONE,False,0,0,0,1,0,NE
28850,-122.355369101,47.628942087,1ST AVE N AND PROSPECT N ST,0,2,30.5,20,NONE,False,0,0,0,1,50,MGNL-QA
29901,-122.328436797,47.616299164,YALE AVE AND DEAD END,4,1,12,20,NONE,False,0,0,0,1,32,E
24048,-122.360648539,47.689111502,3RD AVE NW AND NW 83RD ST,17,4,54,22.5,NONE,False,3,2,0,1,50,NW
35689,-122.366376185,47.719669153,8TH AVE NW AND NW 125TH ST,4,4,61.5,21.25,NONE,False,3,4,0,1,20,NW
29687,-122.347887136,47.615361004,2ND AVE AND WALL ST,46,4,70,25,CITY,False,1,0,0,0,0,DWNTN
37522,-122.312116239,47.695797343,15TH AVE NE AND NE 92ND ST,7,4,75.5,22.5,NONE,False,2,2,0,1,50,N
28882,-122.355396909,47.625452282,1ST AVE N AND ROY ST,18,4,53,23.75,CITY,False,1,1,0,3,36.666666667,MGNL-QA
37217,-122.368729502,47.700155225,9TH AVE NW AND NW 97TH ST,0,4,87.5,20,NONE,True,0,0,0,1,45,BLRD
37705,-122.302830881,47.702085199,NE 102ND ST AND DEAD END 5,0,1,82,20,NONE,False,0,0,0,1,47,N
