,UNITDESC,STNAME_ORD,XSTRLO,XSTRHI,ARTCLASS,SPEEDLIMIT,SURFACETYPE_1,PVMTCONDINDX1,PVMTCONDINDX2,TRANCLASS,SLOPE_PCT,SHAPE_Length
13683,N 145TH ST BETWEEN CORLISS AVE N AND SUNNYSIDE AVE N,N 145TH ST,CORLISS AVE N,SUNNYSIDE AVE N,1.0,35.0,AC/PCC,67.0,0.0,3,5.0,332.002387884377
13684,N 38TH ST BETWEEN WOODLAWN N AVE N AND DENSMORE AVE N,N 38TH ST,WOODLAWN N AVE N,DENSMORE AVE N,0.0,20.0,PCC,82.0,0.0,0,2.0,294.578550264622
13685,N 41ST ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N 41ST ST,EVANSTON AVE N,FREMONT AVE N,0.0,20.0,PCC,96.0,0.0,0,9.0,286.568306174095
13686,N 52ND ST BETWEEN 1ST AVE NW AND PALATINE AVE N,N 52ND ST,1ST AVE NW,PALATINE AVE N,0.0,20.0,PCC,46.0,0.0,0,13.0,239.894529004165
13687,N 62ND ST BETWEEN PHINNEY AVE N AND DAYTON AVE N,N 62ND ST,PHINNEY AVE N,DAYTON AVE N,0.0,20.0,PCC,55.0,0.0,0,5.0,370.154544350618
13688,N 73RD ST BETWEEN GREENWOOD AVE N AND DAYTON AVE N,N 73RD ST,GREENWOOD AVE N,DAYTON AVE N,0.0,20.0,PCC,62.0,0.0,0,10.0,666.673218536515
13689,N 80TH ST BETWEEN CORLISS W AVE N AND CORLISS E AVE N,N 80TH ST,CORLISS W AVE N,CORLISS E AVE N,2.0,25.0,AC/PCC,34.0,0.0,3,3.0,141.931242030964
13690,NE 104TH ST BETWEEN 40TH AVE NE AND DEAD END 4,NE 104TH ST,40TH AVE NE,DEAD END 4,0.0,20.0,ST,50.0,0.0,0,1.0,280.780944739722
13691,NE 112TH ST BETWEEN LAKESIDE AVE NE AND RIVIERA PL NE,NE 112TH ST,LAKESIDE AVE NE,RIVIERA PL NE,0.0,20.0,AC,100.0,0.0,0,10.0,137.366358165068
13692,NE 117TH ST BETWEEN 3RD AVE NE AND 4TH AVE NE,NE 117TH ST,3RD AVE NE,4TH AVE NE,0.0,20.0,ST,92.0,0.0,0,7.0,328.137129827055
13693,NE 130TH ST BETWEEN 27TH AVE NE AND 28TH AVE NE,NE 130TH ST,27TH AVE NE,28TH AVE NE,0.0,20.0,ST,98.0,0.0,0,2.0,340.0111631611
13694,NE 145TH ST BETWEEN 38TH AVE NE AND 40TH AVE NE,NE 145TH ST,38TH AVE NE,40TH AVE NE,0.0,20.0,ST,23.0,0.0,0,9.0,201.438011533236
13695,NE 42ND ST BETWEEN 7TH AVE NE AND 8TH AVE NE,NE 42ND ST,7TH AVE NE,8TH AVE NE,1.0,25.0,AC/PCC,40.0,0.0,2,5.0,260.042430435371
13696,NE 54TH ST BETWEEN 22ND WR AVE NE AND 22ND AVE NE,NE 54TH ST,22ND WR AVE NE,22ND AVE NE,3.0,25.0,PCC,46.0,0.0,0,10.0,173.795846240912
13697,NE 57TH ST BETWEEN 37TH AVE NE AND 38TH AVE NE,NE 57TH ST,37TH AVE NE,38TH AVE NE,0.0,20.0,PCC,91.0,0.0,0,10.0,273.986435372376
13698,NE 65TH ST BETWEEN 18TH AVE NE AND 19TH AVE NE,NE 65TH ST,18TH AVE NE,19TH AVE NE,2.0,25.0,AC/PCC,82.0,0.0,2,3.0,264.000123424625
13699,NE 68TH ST BETWEEN 20TH AVE NE AND 21ST AVE NE,NE 68TH ST,20TH AVE NE,21ST AVE NE,0.0,20.0,PCC,96.0,0.0,0,9.0,333.14572280494
13700,NE 74TH ST BETWEEN 25TH AVE NE AND 26TH AVE NE,NE 74TH ST,25TH AVE NE,26TH AVE NE,0.0,20.0,ST,0.0,0.0,0,4.0,296.123643191313
13701,NE 77TH ST BETWEEN DEAD END 2 AND 28TH AVE NE,NE 77TH ST,DEAD END 2,28TH AVE NE,0.0,20.0,ST,0.0,0.0,0,13.0,176.445017613421
13702,NE 81ST PL BETWEEN 21ST AVE NE AND 23RD W AVE NE,NE 81ST PL,21ST AVE NE,23RD W AVE NE,0.0,20.0,ST,0.0,0.0,0,5.0,475.141738181344
13703,NE BLAKELEY ST BETWEEN 30TH S AVE NE AND 33RD AVE NE,NE BLAKELEY ST,30TH S AVE NE,33RD AVE NE,0.0,20.0,ST,73.0,0.0,0,2.0,765.857149576965
13704,NE PACIFIC ST BETWEEN LATONA AVE NE AND 4TH AVE NE,NE PACIFIC ST,LATONA AVE NE,4TH AVE NE,1.0,25.0,PCC,84.0,0.0,0,1.0,291.707681093942
13705,NW 100TH ST BETWEEN 12TH AVE NW AND 13TH AVE NW,NW 100TH ST,12TH AVE NW,13TH AVE NW,3.0,25.0,AC/PCC,54.0,0.0,0,3.0,329.514420841523
13706,NW 46TH ST BETWEEN 15TH SB AVE NW AND SHILSHOLE AVE NW,NW 46TH ST,15TH SB AVE NW,SHILSHOLE AVE NW,2.0,25.0,AC,13.0,0.0,0,1.0,485.92075703508
13707,NW 54TH ST BETWEEN 9TH AVE NW AND 11TH AVE NW,NW 54TH ST,9TH AVE NW,11TH AVE NW,0.0,20.0,PCC,28.0,0.0,0,2.0,530.887756516988
13708,NW 57TH ST BETWEEN 17TH AVE NW AND 20TH AVE NW,NW 57TH ST,17TH AVE NW,20TH AVE NW,0.0,20.0,PCC,39.0,0.0,0,1.0,800.849408110927
13709,NW 67TH ST BETWEEN 12TH AVE NW AND 13TH AVE NW,NW 67TH ST,12TH AVE NW,13TH AVE NW,0.0,20.0,PCC,74.0,0.0,0,1.0,256.078309447286
13710,NW 70TH ST BETWEEN 21ST AVE NW AND 22ND AVE NW,NW 70TH ST,21ST AVE NW,22ND AVE NW,0.0,20.0,PCC,72.0,0.0,0,3.0,264.001515611093
13711,NW 79TH ST BETWEEN 3RD AVE NW AND 6TH AVE NW,NW 79TH ST,3RD AVE NW,6TH AVE NW,0.0,20.0,PCC,86.0,0.0,0,2.0,659.149484725051
13712,NW 90TH PL BETWEEN 28TH AVE NW AND DEAD END 1,NW 90TH PL,28TH AVE NW,DEAD END 1,0.0,20.0,ST,77.0,0.0,0,6.0,296.852579832166
13713,NW 96TH ST BETWEEN 9TH AVE NW AND 12TH AVE NW,NW 96TH ST,9TH AVE NW,12TH AVE NW,0.0,20.0,ST,100.0,0.0,0,9.0,660.736813534163
13714,NW DOCK PL BETWEEN 17TH AVE NW AND RUSSELL AVE NW,NW DOCK PL,17TH AVE NW,RUSSELL AVE NW,0.0,20.0,PCC,43.0,0.0,0,5.0,87.6383919623863
13715,S CHARLES ST BETWEEN YAKIMA AVE S AND 30TH AVE S,S CHARLES ST,YAKIMA AVE S,30TH AVE S,0.0,20.0,PCC,72.0,0.0,0,2.0,260.002442685634
13716,S COLLEGE ST BETWEEN 24TH AVE S AND RAINIER N AVE S,S COLLEGE ST,24TH AVE S,RAINIER N AVE S,2.0,25.0,AC,56.0,0.0,3,4.0,160.134182570606
13717,S DAKOTA ST BETWEEN 46TH AVE S AND 47TH AVE S,S DAKOTA ST,46TH AVE S,47TH AVE S,0.0,20.0,PCC,63.0,0.0,0,1.0,310.308865807195
13718,S EDMUNDS ST BETWEEN 32ND AVE S AND 35TH AVE S,S EDMUNDS ST,32ND AVE S,35TH AVE S,0.0,20.0,AC/PCC,0.0,0.0,0,1.0,659.740824319325
13719,S GENESEE ST BETWEEN 45TH AVE S AND 46TH AVE S,S GENESEE ST,45TH AVE S,46TH AVE S,2.0,25.0,PCC,85.0,77.0,3,4.0,310.093814637383
13720,S HANFORD ST BETWEEN 12TH AVE S AND 13TH AVE S,S HANFORD ST,12TH AVE S,13TH AVE S,0.0,20.0,ST,60.0,0.0,0,2.0,321.402820445131
13721,S HOLGATE ST BETWEEN 21ST AVE S AND RAINIER AVE S,S HOLGATE ST,21ST AVE S,RAINIER AVE S,0.0,20.0,ST,47.0,0.0,0,1.0,319.570859653492
13722,S HORTON NR ST BETWEEN S HORTON ST AND LAKE WASHINGTON BLVD S,S HORTON ST,S HORTON ST,LAKE WASHINGTON BLVD S,0.0,20.0,AC,4.0,0.0,0,7.0,306.985976957474
13723,S JACKSON ST BETWEEN 5TH AVE S AND 6TH AVE S,S JACKSON ST,5TH AVE S,6TH AVE S,1.0,25.0,PCC,87.0,0.0,2,5.0,322.332650552398
13724,S MAIN ST BETWEEN 27TH W AVE S AND 27TH E AVE S,S MAIN ST,27TH W AVE S,27TH E AVE S,0.0,20.0,AC,53.0,0.0,0,0.0,116.429317717348
13725,S MCCLELLAN ST BETWEEN 32ND AVE S AND 33RD AVE S,S MCCLELLAN ST,32ND AVE S,33RD AVE S,2.0,25.0,AC/PCC,60.0,0.0,3,1.0,259.999893704668
13726,S MYRTLE PL BETWEEN HOLLY PARK DR S AND S OTHELLO ST,S MYRTLE PL,HOLLY PARK DR S,S OTHELLO ST,1.0,25.0,AC/PCC,38.0,0.0,2,2.0,216.416262776399
13727,S ROXBURY ST BETWEEN 59TH AVE S AND 60TH AVE S,S ROXBURY ST,59TH AVE S,60TH AVE S,3.0,25.0,PCC,90.0,0.0,0,5.0,278.666780204294
13728,S SPOKANE ST BETWEEN 14TH AVE S AND S COLUMBIAN WAY,S SPOKANE ST,14TH AVE S,S COLUMBIAN WAY,0.0,20.0,AC/PCC,0.0,0.0,0,0.0,66.5477413034257
13729,S SULLIVAN ST BETWEEN 38TH AVE S AND 39TH AVE S,S SULLIVAN ST,38TH AVE S,39TH AVE S,0.0,20.0,ST,0.0,0.0,0,4.0,323.017463158693
13730,S WILLOW ST BETWEEN 31ST PL S AND 32ND AVE S,S WILLOW ST,31ST PL S,32ND AVE S,0.0,20.0,AC,83.0,0.0,0,2.0,216.368881493592
13731,SW 104TH ST BETWEEN 41ST AVE SW AND 42ND AVE SW,SW 104TH ST,41ST AVE SW,42ND AVE SW,0.0,20.0,ST,72.0,0.0,0,7.0,342.636629818578
13732,SW ADMIRAL WAY BETWEEN 47TH AVE SW AND 48TH AVE SW,SW ADMIRAL WAY,47TH AVE SW,48TH AVE SW,2.0,25.0,AC/PCC,23.0,0.0,2,4.0,423.009687224036
13733,SW BRANDON ST BETWEEN 47TH AVE SW AND 48TH AVE SW,SW BRANDON ST,47TH AVE SW,48TH AVE SW,0.0,20.0,PCC,83.0,0.0,0,14.0,328.485449447847
13734,SW DAKOTA ST BETWEEN 52ND AVE SW AND 52ND PL SW,SW DAKOTA ST,52ND AVE SW,52ND PL SW,0.0,20.0,PCC,90.0,0.0,0,4.0,165.264459214438
13735,SW FINDLAY ST BETWEEN 41ST AVE SW AND 42ND AVE SW,SW FINDLAY ST,41ST AVE SW,42ND AVE SW,0.0,20.0,PCC,67.0,0.0,0,5.0,321.010484566859
13736,SW HOLGATE ST BETWEEN CALIFORNIA AVE SW AND 44TH AVE SW,SW HOLGATE ST,CALIFORNIA AVE SW,44TH AVE SW,0.0,20.0,PCC,68.0,0.0,0,2.0,330.279785780627
13737,SW JUNEAU ST BETWEEN 37TH AVE SW AND 38TH AVE SW,SW JUNEAU ST,37TH AVE SW,38TH AVE SW,0.0,20.0,PCC,75.0,0.0,0,9.0,331.868387249807
13738,SW MANNING ST BETWEEN 35TH AVE SW AND 36TH AVE SW,SW MANNING ST,35TH AVE SW,36TH AVE SW,3.0,25.0,AC/PCC,78.0,0.0,3,4.0,251.137581138374
13739,SW OTHELLO ST BETWEEN VIEW LN SW AND DEAD END,SW OTHELLO ST,VIEW LN SW,DEAD END,0.0,20.0,PCC,0.0,0.0,0,13.0,211.990344169986
13740,SW ROXBURY ST BETWEEN 34TH AVE SW AND 35TH AVE SW,SW ROXBURY ST,34TH AVE SW,35TH AVE SW,1.0,25.0,PCC,59.0,0.0,2,7.0,338.990483781961
13741,W ARMOUR ST BETWEEN 36TH AVE W AND DEAD END 4,W ARMOUR ST,36TH AVE W,DEAD END 4,0.0,20.0,GRAVEL,0.0,0.0,0,7.0,80.7770842015158
13742,W CROCKETT ST BETWEEN 10TH AVE W AND 11TH AVE W,W CROCKETT ST,10TH AVE W,11TH AVE W,0.0,20.0,AC,51.0,0.0,0,5.0,315.049872280122
13743,W ELMORE ST BETWEEN 32ND AVE W AND 33RD AVE W,W ELMORE ST,32ND AVE W,33RD AVE W,0.0,20.0,PCC,100.0,0.0,0,3.0,318.00151352873
13744,W LEE ST BETWEEN 9TH AVE W AND OLYMPIC WAY W,W LEE ST,9TH AVE W,OLYMPIC WAY W,0.0,20.0,PCC,0.0,0.0,0,12.0,247.387016621771
13745,WEST MONTLAKE PL E BETWEEN E MILLER ST AND E LOUISA ST,WEST MONTLAKE PL E,E MILLER ST,E LOUISA ST,2.0,25.0,AC/PCC,60.0,0.0,3,0.0,338.279624786385
13746,W RAYE ST BETWEEN 24TH N AVE W AND 25TH AVE W,W RAYE ST,24TH N AVE W,25TH AVE W,0.0,20.0,PCC,100.0,0.0,0,4.0,327.983535336571
13747,40TH AVE S BETWEEN S WEBSTER ST AND S AUSTIN ST,40TH AVE S,S WEBSTER ST,S AUSTIN ST,0.0,20.0,unknown,0.0,0.0,0,0.0,437.118181165893
13748,BEACON ER AVE S BETWEEN S THISTLE ST AND S CLOVERDALE ST,BEACON AVE S,S THISTLE ST,S CLOVERDALE ST,3.0,25.0,PCC,86.0,0.0,3,4.0,643.567907696886
13749,CHIEF SEALTH TRL BETWEEN SPEAR PL S AND S BARTON ST,CHIEF SEALTH TRL,SPEAR PL S,S BARTON ST,0.0,20.0,unknown,0.0,0.0,0,12.0,471.903048621396
13750,MOUNT RAINIER DR S BETWEEN 37TH PL S AND 37TH AVE S,MOUNT RAINIER DR S,37TH PL S,37TH AVE S,3.0,25.0,AC/PCC,46.0,0.0,3,3.0,213.813109979804
13751,S ELMGROVE ST BETWEEN S MONROE ST ACCESS RD AND CITY LIMITS,S ELMGROVE ST,S MONROE ST ACCESS RD,CITY LIMITS,0.0,20.0,unknown,0.0,0.0,0,1.0,246.88612697032
13752,M L KING JR ER WAY S BETWEEN CITY LIMITS AND S RYAN WAY,M L KING JR WAY S,CITY LIMITS,S RYAN WAY,1.0,25.0,PCC,84.0,88.0,3,1.0,680.480529128384
13753,I5 NB BETWEEN LAKEVIEW BV OFF RP AND I5 NB SR520 EB ON RP,I5 NB,LAKEVIEW BV OFF RP,I5 NB SR520 EB ON RP,5.0,60.0,unknown,0.0,0.0,0,5.0,2322.98347000562
13754,145TH ST OFF RP BETWEEN I5 NB AND 5TH AVE NE,145TH ST OFF RP,I5 NB,5TH AVE NE,5.0,30.0,unknown,0.0,0.0,0,1.0,1240.31742098023
13755,MAGNOLIA PIER RP BETWEEN MAGNOLIA BR AND DEAD END,MAGNOLIA PIER RP,MAGNOLIA BR,DEAD END,0.0,20.0,AC,0.0,0.0,0,2.0,522.84113288902
13756,JESSE AVE W BETWEEN 11TH AVE W AND XW JESSE AVE W,JESSE AVE W,11TH AVE W,XW JESSE AVE W,0.0,20.0,unknown,0.0,0.0,0,14.0,103.173301500209
13757,1ST AVE NE BETWEEN NE 90TH ST AND NE 91ST ST,1ST AVE NE,NE 90TH ST,NE 91ST ST,0.0,20.0,PCC,69.0,0.0,2,1.0,332.522989450391
13758,10TH AVE E BETWEEN E HOWE ST AND E NEWTON ST,10TH AVE E,E HOWE ST,E NEWTON ST,2.0,25.0,AC/PCC,37.0,0.0,2,4.0,488.419665264974
13759,1ST AVE NE BETWEEN NE 77TH ST AND NE 80TH ST,1ST AVE NE,NE 77TH ST,NE 80TH ST,3.0,25.0,PCC,78.0,0.0,3,4.0,658.334729163046
13760,1ST AVE NW BETWEEN NW 48TH ST AND NW 49TH ST,1ST AVE NW,NW 48TH ST,NW 49TH ST,0.0,20.0,PCC,34.0,0.0,0,2.0,260.009379557063
13761,1ST AVE S BETWEEN 2ND AV SW ON RP AND SW KENYON ST,1ST AVE S,2ND AV SW ON RP,SW KENYON ST,3.0,25.0,AC,29.0,0.0,0,0.0,702.896748753013
13762,1ST AVE W BETWEEN W ARMOUR ST AND W FULTON ST,1ST AVE W,W ARMOUR ST,W FULTON ST,0.0,20.0,PCC,0.0,0.0,0,10.0,309.949235727767
13763,10TH AVE E BETWEEN E ROANOKE E ST AND E EDGAR ST,10TH AVE E,E ROANOKE E ST,E EDGAR ST,0.0,20.0,AC,17.0,0.0,0,3.0,471.431577087977
13764,10TH PL NE BETWEEN NE 123RD ST AND DEAD END 3,10TH PL NE,NE 123RD ST,DEAD END 3,0.0,20.0,AC,100.0,0.0,0,1.0,410.225133456605
13765,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,11TH AVE NE,NE 47TH ST,NE 50TH ST,1.0,25.0,AC/PCC,44.0,0.0,2,2.0,662.403451130919
13766,11TH AVE NW BETWEEN NW 64TH ST AND NW 65TH W ST,11TH AVE NW,NW 64TH ST,NW 65TH W ST,0.0,20.0,PCC,71.0,0.0,0,6.0,252.845583666741
13767,12TH AVE BETWEEN E TERRACE ST AND E REMINGTON CT,12TH AVE,E TERRACE ST,E REMINGTON CT,2.0,25.0,AC/PCC,59.0,0.0,3,4.0,135.278606304669
13768,12TH AVE E BETWEEN E CROCKETT ST AND E BOSTON ST,12TH AVE E,E CROCKETT ST,E BOSTON ST,0.0,20.0,PCC,29.0,0.0,0,13.0,248.148729104204
13769,12TH AVE NE BETWEEN NE 88TH ST AND NE 89TH ST,12TH AVE NE,NE 88TH ST,NE 89TH ST,0.0,20.0,PCC,72.0,0.0,0,3.0,331.997870399831
13770,12TH AVE S BETWEEN S STEVENS ST AND S WINTHROP ST,12TH AVE S,S STEVENS ST,S WINTHROP ST,0.0,20.0,PCC,73.0,0.0,0,1.0,319.726143325748
13771,12TH AVE SW BETWEEN SW WEBSTER ST AND SW HOLDEN ST,12TH AVE SW,SW WEBSTER ST,SW HOLDEN ST,0.0,20.0,PCC,83.0,0.0,0,0.0,530.509959904931
13772,13TH AVE BETWEEN E UNION ST AND E MADISON ST,13TH AVE,E UNION ST,E MADISON ST,2.0,25.0,AC,10.0,16.0,5,1.0,163.003611308556
13773,14TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST,14TH AVE,E JEFFERSON ST,E CHERRY ST,3.0,25.0,PCC,70.0,0.0,0,2.0,677.017003096288
13774,14TH AVE NE BETWEEN NE 113TH ST AND NE 115TH ST,14TH AVE NE,NE 113TH ST,NE 115TH ST,0.0,20.0,ST,97.0,0.0,0,3.0,663.84053633395
13775,14TH AVE NW BETWEEN NW 75TH W ST AND NW 77TH ST,14TH AVE NW,NW 75TH W ST,NW 77TH ST,0.0,20.0,PCC,77.0,0.0,0,3.0,665.191597551248
13776,14TH AVE W BETWEEN W BERTONA ST AND W RUFFNER ST,14TH AVE W,W BERTONA ST,W RUFFNER ST,0.0,20.0,PCC,50.0,0.0,0,6.0,665.907143322428
13777,15TH AVE E BETWEEN E JOHN SR ST AND E JOHN ST,15TH AVE E,E JOHN SR ST,E JOHN ST,2.0,25.0,AC/PCC,29.0,0.0,3,2.0,110.677617804196
13778,15TH AVE NE BETWEEN NE RAVENNA WB N BV AND NE 58TH ST,15TH AVE NE,NE RAVENNA WB N BV,NE 58TH ST,2.0,25.0,AC/PCC,54.0,0.0,2,4.0,191.731927745445
13779,15TH AVE S BETWEEN S STEVENS ST AND S WINTHROP ST,15TH AVE S,S STEVENS ST,S WINTHROP ST,2.0,25.0,AC/PCC,40.0,0.0,3,1.0,319.794083845779
13780,15TH AVE SW BETWEEN SW ELMGROVE ST AND SW THISTLE ST,15TH AVE SW,SW ELMGROVE ST,SW THISTLE ST,0.0,20.0,PCC,98.0,0.0,0,2.0,656.643253087794
13781,15TH NB AVE NW BETWEEN NW BALLARD WAY AND NW LEARY WAY,15TH AVE NW,NW BALLARD WAY,NW LEARY WAY,1.0,30.0,PCC,86.0,0.0,0,4.0,267.043213274827
13782,16TH AVE S BETWEEN S WELLER ST AND S LANE ST,16TH AVE S,S WELLER ST,S LANE ST,0.0,20.0,PCC,66.0,0.0,0,11.0,306.00895501508
13783,16TH AVE S BETWEEN S DONOVAN ST AND DEAD END 2,16TH AVE S,S DONOVAN ST,DEAD END 2,0.0,20.0,GRAVEL,0.0,0.0,0,12.0,102.91627084231
13784,17TH AVE BETWEEN E PIKE ST AND E PINE ST,17TH AVE,E PIKE ST,E PINE ST,0.0,20.0,AC,40.0,0.0,0,1.0,426.12785699824
13785,17TH AVE NE BETWEEN NE 89TH ST AND NE 90TH ST,17TH AVE NE,NE 89TH ST,NE 90TH ST,0.0,20.0,PCC,99.0,0.0,0,1.0,331.944128235329
13786,17TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,17TH AVE S,S MAIN ST,S JACKSON ST,0.0,20.0,AC,26.0,0.0,0,6.0,281.441655377843
13787,17TH AVE SW BETWEEN DEAD END 3 AND SW GRAHAM ST,17TH AVE SW,DEAD END 3,SW GRAHAM ST,0.0,20.0,AC,50.0,0.0,0,1.0,211.238030813525
13788,18TH AVE BETWEEN E MARION ST AND E SPRING ST,18TH AVE,E MARION ST,E SPRING ST,0.0,20.0,AC,25.0,0.0,0,2.0,429.053255570223
13789,18TH S AVE SW BETWEEN DELRIDGE WAY SW AND SW CAMBRIDGE ST,18TH AVE SW,DELRIDGE WAY SW,SW CAMBRIDGE ST,0.0,20.0,PCC,0.0,0.0,0,3.0,357.108947635383
13790,19TH AVE NE BETWEEN NE 65TH ST AND NE 68TH ST,19TH AVE NE,NE 65TH ST,NE 68TH ST,0.0,20.0,PCC,67.0,0.0,0,4.0,676.279604332193
13791,19TH AVE NW BETWEEN NW 85TH ST AND NW 87TH ST,19TH AVE NW,NW 85TH ST,NW 87TH ST,0.0,20.0,ST,53.0,0.0,0,1.0,664.660804679486
13792,2ND AVE N BETWEEN HAYES ST AND BLAINE ST,2ND AVE N,HAYES ST,BLAINE ST,0.0,20.0,AC,39.0,0.0,4,2.0,310.067290189433
13793,2ND AVE NE BETWEEN ROOSEVELT WAY NE AND DEAD END 7,2ND AVE NE,ROOSEVELT WAY NE,DEAD END 7,0.0,20.0,AC,6.0,0.0,0,1.0,208.000414945348
13794,2ND AVE NW BETWEEN NW 67TH ST AND NW 70TH ST,2ND AVE NW,NW 67TH ST,NW 70TH ST,0.0,20.0,PCC,57.0,0.0,0,2.0,649.994470735456
13795,2ND AV SW TURN RD BETWEEN HIGHLAND PARK WAY SW AND 2ND AVE SW,2ND AV SW TURN RP,HIGHLAND PARK WAY SW,2ND AVE SW,1.0,25.0,AC,96.0,0.0,0,0.0,281.594479089395
13796,20TH AVE E BETWEEN E LYNN ST AND E MCGRAW ST,20TH AVE E,E LYNN ST,E MCGRAW ST,0.0,20.0,PCC,96.0,0.0,0,5.0,266.197138147242
13797,20TH AVE NE BETWEEN NE 92ND ST AND NE 94TH ST,20TH AVE NE,NE 92ND ST,NE 94TH ST,0.0,20.0,ST,75.0,0.0,0,7.0,331.678001471829
13798,20TH AVE S BETWEEN S NORMAN ST AND S JUDKINS ST,20TH AVE S,S NORMAN ST,S JUDKINS ST,3.0,25.0,PCC,84.0,0.0,0,5.0,369.763281076466
13799,20TH AVE SW BETWEEN DELRIDGE WAY SW AND SW BARTON ST,20TH AVE SW,DELRIDGE WAY SW,SW BARTON ST,0.0,20.0,PCC,90.0,0.0,0,1.0,283.762164590843
13800,21ST AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,21ST AVE NE,NE 47TH ST,NE 50TH ST,0.0,20.0,AC,38.0,0.0,0,0.0,671.819161798683
13801,22ND AVE NE BETWEEN NE 63RD ST AND NE 65TH ST,22ND AVE NE,NE 63RD ST,NE 65TH ST,0.0,20.0,PCC,0.0,0.0,0,4.0,360.080460933957
13802,22ND AVE NW BETWEEN NW 83RD ST AND NW 85TH ST,22ND AVE NW,NW 83RD ST,NW 85TH ST,0.0,20.0,PCC,82.0,0.0,0,1.0,685.968002874507
13803,23RD AVE E BETWEEN E DENNY WAY AND E MADISON ST,23RD AVE E,E DENNY WAY,E MADISON ST,1.0,25.0,PCC,98.0,0.0,2,2.0,86.4601930745399
13804,23RD AVE NE BETWEEN NE 104TH WAY AND NE 105TH ST,23RD AVE NE,NE 104TH WAY,NE 105TH ST,0.0,20.0,ST,80.0,0.0,0,4.0,165.952653442114
13805,23RD AVE NW BETWEEN NW 89TH PL AND NW 90TH ST,23RD AVE NW,NW 89TH PL,NW 90TH ST,0.0,20.0,AC,25.0,0.0,0,4.0,458.924241231323
13806,23RD AVE S BETWEEN S SPENCER ST AND S BATEMAN ST,23RD AVE S,S SPENCER ST,S BATEMAN ST,0.0,20.0,ST,81.0,0.0,0,5.0,265.077087221479
13807,24TH AVE SW BETWEEN SW CAMBRIDGE ST AND SW ROXBURY ST,24TH AVE SW,SW CAMBRIDGE ST,SW ROXBURY ST,0.0,20.0,ST,84.0,0.0,0,1.0,667.646683669601
13808,24TH AVE NE BETWEEN NE 115TH ST AND NE 117TH W ST,24TH AVE NE,NE 115TH ST,NE 117TH W ST,0.0,20.0,ST,91.0,0.0,0,1.0,661.197441993228
13809,24TH AVE S BETWEEN S COLUMBIAN WAY AND S FERDINAND ST,24TH AVE S,S COLUMBIAN WAY,S FERDINAND ST,0.0,20.0,PCC,0.0,0.0,0,5.0,593.430976693843
13810,24TH PL S BETWEEN S FERDINAND ST AND S HUDSON ST,24TH PL S,S FERDINAND ST,S HUDSON ST,0.0,20.0,PCC,98.0,0.0,0,0.0,442.203813355186
13811,25TH AVE E BETWEEN E ROANOKE ST AND DEAD END,25TH AVE E,E ROANOKE ST,DEAD END,0.0,20.0,PCC,94.0,0.0,0,1.0,179.33832399681
13812,25TH AVE NE BETWEEN NE 140TH E ST AND NE 143RD ST,25TH AVE NE,NE 140TH E ST,NE 143RD ST,0.0,20.0,ST,80.0,0.0,0,2.0,665.082009581106
13813,26TH AVE NE BETWEEN NE 55TH ST AND NE 57TH ST,26TH AVE NE,NE 55TH ST,NE 57TH ST,0.0,20.0,PCC,63.0,0.0,0,6.0,533.777825282907
13814,26TH AVE NW BETWEEN NW BRYGGER PL AND NW 60TH ST,26TH AVE NW,NW BRYGGER PL,NW 60TH ST,0.0,20.0,PCC,28.0,0.0,0,3.0,123.03968239128
13815,26TH AVE SW BETWEEN SW DAKOTA ST AND SW ADAMS ST,26TH AVE SW,SW DAKOTA ST,SW ADAMS ST,0.0,20.0,ST,0.0,0.0,0,5.0,131.975143067997
13816,27TH AVE NE BETWEEN NE 68TH ST AND NE 70TH ST,27TH AVE NE,NE 68TH ST,NE 70TH ST,0.0,20.0,PCC,92.0,0.0,0,1.0,662.826958679393
13817,27TH AVE NW BETWEEN NW 65TH ST AND NW 67TH ST,27TH AVE NW,NW 65TH ST,NW 67TH ST,0.0,20.0,PCC,0.0,0.0,0,4.0,634.447042798642
13818,27TH AVE W BETWEEN W RAYE ST AND W ARMOUR ST,27TH AVE W,W RAYE ST,W ARMOUR ST,0.0,20.0,PCC,70.0,0.0,0,1.0,427.823904483345
13819,28TH AVE NW BETWEEN NW 69TH ST AND NW 70TH ST,28TH AVE NW,NW 69TH ST,NW 70TH ST,0.0,20.0,PCC,0.0,0.0,0,4.0,253.986957554807
13820,28TH AVE S BETWEEN DEAD END 1 AND S MASSACHUSETTS ST,28TH AVE S,DEAD END 1,S MASSACHUSETTS ST,0.0,20.0,AC,43.0,0.0,0,0.0,419.523975952881
13821,29TH AVE BETWEEN E YESLER WAY AND E SPRUCE ST,29TH AVE,E YESLER WAY,E SPRUCE ST,0.0,20.0,AC,12.0,0.0,0,1.0,693.043864049608
13822,29TH AVE S BETWEEN S WEBSTER ST AND MILITARY RD S,29TH AVE S,S WEBSTER ST,MILITARY RD S,3.0,25.0,AC,25.0,0.0,0,8.0,177.864586470962
